viscum_80bp_core	9	91.241	137	11	1	2	137	231007	231143	7.04e-42	168	147	2000000
viscum_80bp_core	9	92.126	127	9	1	2	127	228799	228925	1.10e-40	165	147	2000000
viscum_80bp_core	9	89.796	147	14	1	2	147	245175	245321	1.10e-40	165	147	2000000
viscum_80bp_core	9	89.796	147	14	1	2	147	258772	258918	1.10e-40	165	147	2000000
viscum_80bp_core	9	90.511	137	12	1	2	137	241564	241700	1.72e-39	161	147	2000000
viscum_80bp_core	9	90.511	137	12	1	2	137	255163	255299	1.72e-39	161	147	2000000
viscum_80bp_core	9	89.796	147	13	2	2	146	245930	246076	2.68e-38	157	147	2000000
viscum_80bp_core	9	89.796	147	13	2	2	146	259527	259673	2.68e-38	157	147	2000000
viscum_80bp_core	9	89.726	146	13	2	2	145	235692	235837	1.06e-37	155	147	2000000
viscum_80bp_core	9	90.299	134	12	1	2	134	238142	238275	1.06e-37	155	147	2000000
viscum_80bp_core	9	89.726	146	13	2	2	146	241188	241332	1.06e-37	155	147	2000000
viscum_80bp_core	9	89.041	146	15	1	3	147	258961	259106	1.06e-37	155	147	2000000
viscum_80bp_core	9	89.655	145	13	2	4	146	235317	235461	4.18e-37	153	147	2000000
viscum_80bp_core	9	89.781	137	13	1	2	137	246684	246820	4.18e-37	153	147	2000000
viscum_80bp_core	9	89.781	137	13	1	2	137	268748	268884	4.18e-37	153	147	2000000
viscum_80bp_core	9	90.370	135	11	2	2	134	237389	237523	6.53e-36	149	147	2000000
viscum_80bp_core	9	89.928	139	12	2	2	138	244987	245125	6.53e-36	149	147	2000000
viscum_80bp_core	9	89.928	139	12	2	2	138	258584	258722	6.53e-36	149	147	2000000
viscum_80bp_core	9	88.435	147	16	1	2	147	327144	327290	6.53e-36	149	147	2000000
viscum_80bp_core	9	88.356	146	16	1	2	146	229363	229508	2.58e-35	147	147	2000000
viscum_80bp_core	9	89.726	146	12	3	4	146	230630	230775	2.58e-35	147	147	2000000
viscum_80bp_core	9	88.966	145	13	2	2	143	233057	233201	2.58e-35	147	147	2000000
viscum_80bp_core	9	88.356	146	16	1	3	147	236823	236968	2.58e-35	147	147	2000000
viscum_80bp_core	9	89.041	146	14	2	2	146	237766	237910	2.58e-35	147	147	2000000
viscum_80bp_core	9	94.118	102	5	1	2	102	239680	239781	2.58e-35	147	147	2000000
viscum_80bp_core	9	88.356	146	16	1	3	147	245364	245509	2.58e-35	147	147	2000000
viscum_80bp_core	9	89.041	146	14	2	2	146	254787	254931	2.58e-35	147	147	2000000
viscum_80bp_core	9	89.041	146	14	2	2	146	268372	268516	2.58e-35	147	147	2000000
viscum_80bp_core	9	89.362	141	13	2	5	143	234941	235081	1.02e-34	145	147	2000000
viscum_80bp_core	9	89.362	141	13	2	5	143	240059	240199	1.02e-34	145	147	2000000
viscum_80bp_core	9	89.362	141	13	2	5	143	243482	243622	1.02e-34	145	147	2000000
viscum_80bp_core	9	88.966	145	14	2	2	144	258208	258352	1.02e-34	145	147	2000000
viscum_80bp_core	9	89.051	137	14	1	2	137	260281	260417	1.02e-34	145	147	2000000
viscum_80bp_core	9	88.276	145	16	1	3	146	271139	271283	1.02e-34	145	147	2000000
viscum_80bp_core	9	90.323	124	11	1	15	137	238566	238689	4.03e-34	143	147	2000000
viscum_80bp_core	9	89.583	144	12	3	2	143	239305	239447	4.03e-34	143	147	2000000
viscum_80bp_core	9	90.323	124	11	1	15	137	241988	242111	4.03e-34	143	147	2000000
viscum_80bp_core	9	89.583	144	12	3	2	143	242727	242869	4.03e-34	143	147	2000000
viscum_80bp_core	9	90.323	124	11	1	15	137	255587	255710	4.03e-34	143	147	2000000
viscum_80bp_core	9	90.323	124	11	1	15	137	269172	269295	4.03e-34	143	147	2000000
viscum_80bp_core	9	89.630	135	12	2	2	134	230254	230388	1.59e-33	141	147	2000000
viscum_80bp_core	9	88.435	147	15	2	2	146	231671	231817	1.59e-33	141	147	2000000
viscum_80bp_core	9	89.209	139	13	2	8	144	240439	240577	1.59e-33	141	147	2000000
viscum_80bp_core	9	89.630	135	12	2	2	134	240811	240945	1.59e-33	141	147	2000000
viscum_80bp_core	9	88.435	147	15	2	2	146	243102	243248	1.59e-33	141	147	2000000
viscum_80bp_core	9	89.209	139	13	2	8	144	243862	244000	1.59e-33	141	147	2000000
viscum_80bp_core	9	88.435	147	15	2	2	146	247344	247490	1.59e-33	141	147	2000000
viscum_80bp_core	9	88.435	147	15	2	2	146	256700	256846	1.59e-33	141	147	2000000
viscum_80bp_core	9	89.630	135	12	2	2	134	267995	268129	1.59e-33	141	147	2000000
viscum_80bp_core	9	88.028	142	16	1	3	143	234751	234892	6.29e-33	139	147	2000000
viscum_80bp_core	9	87.671	146	17	1	2	146	235127	235272	6.29e-33	139	147	2000000
viscum_80bp_core	9	88.028	142	16	1	3	143	239118	239259	6.29e-33	139	147	2000000
viscum_80bp_core	9	88.028	142	16	1	3	143	242540	242681	6.29e-33	139	147	2000000
viscum_80bp_core	9	88.028	142	16	1	3	143	256138	256279	6.29e-33	139	147	2000000
viscum_80bp_core	9	87.671	146	17	1	2	146	259904	260049	6.29e-33	139	147	2000000
viscum_80bp_core	9	88.028	142	16	1	3	143	269724	269865	6.29e-33	139	147	2000000
viscum_80bp_core	9	89.781	137	11	3	2	136	234186	234321	2.49e-32	137	147	2000000
viscum_80bp_core	9	87.838	148	15	2	2	146	237010	237157	2.49e-32	137	147	2000000
viscum_80bp_core	9	87.838	148	15	2	2	146	245551	245698	2.49e-32	137	147	2000000
viscum_80bp_core	9	88.652	141	14	2	5	143	257080	257220	2.49e-32	137	147	2000000
viscum_80bp_core	9	87.586	145	17	1	3	146	257267	257411	2.49e-32	137	147	2000000
viscum_80bp_core	9	87.838	148	15	2	2	146	259148	259295	2.49e-32	137	147	2000000
viscum_80bp_core	9	88.889	144	13	3	2	143	256325	256467	9.82e-32	135	147	2000000
viscum_80bp_core	9	88.194	144	15	2	6	147	259342	259485	9.82e-32	135	147	2000000
viscum_80bp_core	9	87.755	147	15	2	3	146	261131	261277	9.82e-32	135	147	2000000
viscum_80bp_core	9	88.889	144	13	3	2	143	269911	270053	9.82e-32	135	147	2000000
viscum_80bp_core	9	87.413	143	17	1	6	147	230070	230212	3.88e-31	133	147	2000000
viscum_80bp_core	9	88.112	143	15	2	2	142	238928	239070	3.88e-31	133	147	2000000
viscum_80bp_core	9	88.550	131	14	1	3	132	239869	239999	3.88e-31	133	147	2000000
viscum_80bp_core	9	88.550	131	14	1	3	132	243292	243422	3.88e-31	133	147	2000000
viscum_80bp_core	9	88.889	135	13	2	2	134	254410	254544	3.88e-31	133	147	2000000
viscum_80bp_core	9	88.489	139	14	2	8	144	257460	257598	3.88e-31	133	147	2000000
viscum_80bp_core	9	87.755	147	16	2	2	146	260941	261087	3.88e-31	133	147	2000000
viscum_80bp_core	9	88.112	143	15	2	2	142	269534	269676	3.88e-31	133	147	2000000
viscum_80bp_core	9	87.324	142	17	1	1	141	228235	228376	1.53e-30	131	147	2000000
viscum_80bp_core	9	87.324	142	17	1	7	147	229694	229835	1.53e-30	131	147	2000000
viscum_80bp_core	9	88.406	138	14	2	2	137	236446	236583	1.53e-30	131	147	2000000
viscum_80bp_core	9	86.986	146	18	1	2	146	246307	246452	1.53e-30	131	147	2000000
viscum_80bp_core	9	91.743	109	7	2	2	108	234562	234670	6.06e-30	129	147	2000000
viscum_80bp_core	9	86.897	145	18	1	3	146	240246	240390	6.06e-30	129	147	2000000
viscum_80bp_core	9	86.897	145	18	1	3	146	243669	243813	6.06e-30	129	147	2000000
viscum_80bp_core	9	87.234	141	17	1	3	142	244423	244563	6.06e-30	129	147	2000000
viscum_80bp_core	9	86.897	145	18	1	3	146	271516	271660	6.06e-30	129	147	2000000
viscum_80bp_core	9	87.591	137	16	1	2	137	315565	315701	6.06e-30	129	147	2000000
viscum_80bp_core	9	92.784	97	6	1	49	144	317170	317266	6.06e-30	129	147	2000000
viscum_80bp_core	9	94.253	87	4	1	2	87	231383	231469	9.46e-29	125	147	2000000
viscum_80bp_core	9	87.413	143	16	2	2	142	236069	236211	9.46e-29	125	147	2000000
viscum_80bp_core	9	87.413	143	16	2	2	142	242350	242492	9.46e-29	125	147	2000000
viscum_80bp_core	9	87.786	131	15	1	3	132	256890	257020	9.46e-29	125	147	2000000
viscum_80bp_core	9	90.000	110	10	1	38	146	231519	231628	3.74e-28	123	147	2000000
viscum_80bp_core	9	86.620	142	18	1	3	143	233999	234140	3.74e-28	123	147	2000000
viscum_80bp_core	9	87.671	146	15	3	2	144	244610	244755	3.74e-28	123	147	2000000
viscum_80bp_core	9	86.207	145	19	1	3	146	233623	233767	1.48e-27	121	147	2000000
viscum_80bp_core	9	86.525	141	18	1	3	142	258021	258161	1.48e-27	121	147	2000000
viscum_80bp_core	9	92.941	85	6	0	3	87	271042	271126	1.48e-27	121	147	2000000
viscum_80bp_core	9	91.753	97	7	1	49	144	309457	309553	1.48e-27	121	147	2000000
viscum_80bp_core	9	86.806	144	17	2	6	147	237204	237347	5.84e-27	119	147	2000000
viscum_80bp_core	9	89.167	120	11	2	3	120	240623	240742	5.84e-27	119	147	2000000
viscum_80bp_core	9	86.806	144	17	2	6	147	245745	245888	5.84e-27	119	147	2000000
viscum_80bp_core	9	86.429	140	18	1	5	143	246122	246261	5.84e-27	119	147	2000000
viscum_80bp_core	9	87.500	136	15	2	8	141	327338	327473	5.84e-27	119	147	2000000
viscum_80bp_core	9	85.714	147	20	1	2	147	233434	233580	2.31e-26	117	147	2000000
viscum_80bp_core	9	86.713	143	17	2	6	147	256517	256658	2.31e-26	117	147	2000000
viscum_80bp_core	9	93.103	87	5	1	2	87	260656	260742	2.31e-26	117	147	2000000
viscum_80bp_core	9	86.395	147	18	2	3	147	270853	270999	2.31e-26	117	147	2000000
viscum_80bp_core	9	95.946	74	2	1	2	74	228424	228497	9.11e-26	115	147	2000000
viscum_80bp_core	9	85.616	146	20	1	3	147	236259	236404	9.11e-26	115	147	2000000
viscum_80bp_core	9	86.620	142	17	2	6	146	242919	243059	9.11e-26	115	147	2000000
viscum_80bp_core	9	85.915	142	19	1	3	143	244046	244187	9.11e-26	115	147	2000000
viscum_80bp_core	9	85.811	148	17	2	3	146	247534	247681	9.11e-26	115	147	2000000
viscum_80bp_core	9	86.620	142	17	2	6	146	270103	270243	9.11e-26	115	147	2000000
viscum_80bp_core	9	88.000	125	13	2	2	124	229877	230001	3.60e-25	113	147	2000000
viscum_80bp_core	9	85.517	145	20	1	3	146	231861	232005	3.60e-25	113	147	2000000
viscum_80bp_core	9	93.827	81	4	1	8	87	247065	247145	3.60e-25	113	147	2000000
viscum_80bp_core	9	86.525	141	17	2	7	146	260759	260898	3.60e-25	113	147	2000000
viscum_80bp_core	9	87.395	119	14	1	5	122	241003	241121	5.62e-24	109	147	2000000
viscum_80bp_core	9	86.713	143	16	3	2	142	255949	256090	5.62e-24	109	147	2000000
viscum_80bp_core	9	87.395	119	14	1	5	122	268187	268305	5.62e-24	109	147	2000000
viscum_80bp_core	9	91.111	90	7	1	58	146	228105	228194	2.22e-23	107	147	2000000
viscum_80bp_core	9	86.232	138	17	2	7	143	228617	228753	2.22e-23	107	147	2000000
viscum_80bp_core	9	85.211	142	20	1	3	143	257644	257785	2.22e-23	107	147	2000000
viscum_80bp_core	9	84.932	146	21	1	3	147	270476	270621	2.22e-23	107	147	2000000
viscum_80bp_core	9	84.828	145	21	1	3	146	234375	234519	8.78e-23	105	147	2000000
viscum_80bp_core	9	85.106	141	20	1	4	143	235883	236023	8.78e-23	105	147	2000000
viscum_80bp_core	9	85.106	141	20	1	8	147	254605	254745	8.78e-23	105	147	2000000
viscum_80bp_core	9	85.000	140	20	1	5	143	259719	259858	3.47e-22	103	147	2000000
viscum_80bp_core	9	89.286	112	9	3	34	143	307948	308058	3.47e-22	103	147	2000000
viscum_80bp_core	9	84.354	147	22	1	2	147	229175	229321	1.37e-21	101	147	2000000
viscum_80bp_core	9	86.555	119	15	1	5	122	237581	237699	1.37e-21	101	147	2000000
viscum_80bp_core	9	88.350	103	11	1	42	143	305906	306008	1.37e-21	101	147	2000000
viscum_80bp_core	9	91.566	83	6	1	41	122	334515	334597	1.37e-21	101	147	2000000
viscum_80bp_core	9	84.932	146	20	2	3	146	228987	229132	5.41e-21	99.6	147	2000000
viscum_80bp_core	9	85.507	138	18	2	5	141	233250	233386	5.41e-21	99.6	147	2000000
viscum_80bp_core	9	84.507	142	21	1	3	143	235505	235646	5.41e-21	99.6	147	2000000
viscum_80bp_core	9	85.211	142	19	2	6	146	239497	239637	5.41e-21	99.6	147	2000000
viscum_80bp_core	9	88.991	109	8	3	2	106	306993	307101	5.41e-21	99.6	147	2000000
viscum_80bp_core	9	86.726	113	14	1	35	146	247189	247301	2.14e-20	97.6	147	2000000
viscum_80bp_core	9	90.123	81	8	0	8	88	308298	308378	2.14e-20	97.6	147	2000000
viscum_80bp_core	9	88.119	101	11	1	42	141	334862	334962	2.14e-20	97.6	147	2000000
viscum_80bp_core	9	84.247	146	20	2	3	147	269349	269492	3.34e-19	93.7	147	2000000
viscum_80bp_core	9	87.379	103	12	1	8	109	331279	331381	3.34e-19	93.7	147	2000000
viscum_80bp_core	9	89.535	86	8	1	38	122	230476	230561	1.32e-18	91.7	147	2000000
viscum_80bp_core	9	84.672	137	18	2	8	141	315759	315895	1.32e-18	91.7	147	2000000
viscum_80bp_core	9	93.846	65	3	1	2	65	238517	238581	5.22e-18	89.7	147	2000000
viscum_80bp_core	9	93.846	65	3	1	2	65	241939	242003	5.22e-18	89.7	147	2000000
viscum_80bp_core	9	89.412	85	8	1	63	146	258457	258541	5.22e-18	89.7	147	2000000
viscum_80bp_core	9	93.846	65	3	1	2	65	269123	269187	5.22e-18	89.7	147	2000000
viscum_80bp_core	9	91.781	73	5	1	76	147	334665	334737	5.22e-18	89.7	147	2000000
viscum_80bp_core	9	83.916	143	20	2	6	147	238335	238475	2.06e-17	87.7	147	2000000
viscum_80bp_core	9	83.916	143	20	2	6	147	241757	241897	2.06e-17	87.7	147	2000000
viscum_80bp_core	9	83.916	143	20	2	6	147	255356	255496	2.06e-17	87.7	147	2000000
viscum_80bp_core	9	83.916	143	20	2	6	147	268941	269081	2.06e-17	87.7	147	2000000
viscum_80bp_core	9	83.673	147	22	2	2	147	231196	231341	8.14e-17	85.7	147	2000000
viscum_80bp_core	9	83.562	146	21	2	3	147	238743	238886	8.14e-17	85.7	147	2000000
viscum_80bp_core	9	83.562	146	21	2	3	147	242165	242308	8.14e-17	85.7	147	2000000
viscum_80bp_core	9	83.562	146	21	2	3	147	255764	255907	8.14e-17	85.7	147	2000000
viscum_80bp_core	9	85.586	111	15	1	38	147	260504	260614	8.14e-17	85.7	147	2000000
viscum_80bp_core	9	87.129	101	10	2	8	107	307377	307475	3.22e-16	83.8	147	2000000
viscum_80bp_core	9	85.849	106	14	1	41	146	308729	308833	3.22e-16	83.8	147	2000000
viscum_80bp_core	9	89.024	82	8	1	42	122	329976	330057	3.22e-16	83.8	147	2000000
viscum_80bp_core	9	90.541	74	6	1	14	86	334328	334401	3.22e-16	83.8	147	2000000
viscum_80bp_core	9	88.235	85	9	1	63	146	244860	244944	1.27e-15	81.8	147	2000000
viscum_80bp_core	9	92.308	65	4	1	2	65	255538	255602	1.27e-15	81.8	147	2000000
viscum_80bp_core	9	92.982	57	4	0	87	143	329286	329342	1.27e-15	81.8	147	2000000
viscum_80bp_core	9	91.176	68	5	1	41	107	309797	309864	5.02e-15	79.8	147	2000000
viscum_80bp_core	9	84.091	132	19	2	3	133	315944	316074	5.02e-15	79.8	147	2000000
viscum_80bp_core	9	91.176	68	5	1	41	107	317510	317577	5.02e-15	79.8	147	2000000
viscum_80bp_core	9	94.643	56	2	1	8	62	331655	331710	5.02e-15	79.8	147	2000000
viscum_80bp_core	9	82.993	147	23	2	3	147	230819	230965	1.99e-14	77.8	147	2000000
viscum_80bp_core	9	84.685	111	16	1	38	147	246907	247017	1.99e-14	77.8	147	2000000
viscum_80bp_core	9	91.045	67	5	1	42	107	306094	306160	1.99e-14	77.8	147	2000000
viscum_80bp_core	9	88.462	78	7	1	3	80	308105	308180	1.99e-14	77.8	147	2000000
viscum_80bp_core	9	90.909	66	5	1	77	141	306317	306382	7.84e-14	75.8	147	2000000
viscum_80bp_core	9	83.077	130	21	1	19	147	335027	335156	7.84e-14	75.8	147	2000000
viscum_80bp_core	9	84.071	113	17	1	17	128	316390	316502	3.10e-13	73.8	147	2000000
viscum_80bp_core	9	84.071	113	17	1	17	128	327970	328082	3.10e-13	73.8	147	2000000
viscum_80bp_core	9	85.321	109	14	2	40	147	329787	329894	3.10e-13	73.8	147	2000000
viscum_80bp_core	9	89.041	73	7	1	70	141	331153	331225	3.10e-13	73.8	147	2000000
viscum_80bp_core	9	83.471	121	19	1	28	147	331487	331607	3.10e-13	73.8	147	2000000
viscum_80bp_core	9	86.905	84	10	1	39	121	307583	307666	1.22e-12	71.9	147	2000000
viscum_80bp_core	9	92.593	54	3	1	61	113	305362	305415	1.91e-11	67.9	147	2000000
viscum_80bp_core	9	88.525	61	7	0	87	147	304471	304531	7.56e-11	65.9	147	2000000
viscum_80bp_core	9	85.393	89	12	1	41	128	310171	310259	7.56e-11	65.9	147	2000000
viscum_80bp_core	9	85.393	89	12	1	41	128	317884	317972	7.56e-11	65.9	147	2000000
viscum_80bp_core	9	83.810	105	16	1	41	144	318128	318232	7.56e-11	65.9	147	2000000
viscum_80bp_core	9	85.393	89	12	1	59	146	328883	328971	7.56e-11	65.9	147	2000000
viscum_80bp_core	9	86.250	80	10	1	42	120	304802	304881	2.99e-10	63.9	147	2000000
viscum_80bp_core	9	97.222	36	1	0	110	145	335307	335342	2.99e-10	63.9	147	2000000
viscum_80bp_core	9	86.667	75	9	1	60	133	327578	327652	1.18e-09	61.9	147	2000000
viscum_80bp_core	9	85.057	87	12	1	62	147	329073	329159	1.18e-09	61.9	147	2000000
viscum_80bp_core	9	86.486	74	9	1	75	147	254295	254368	4.66e-09	60.0	147	2000000
viscum_80bp_core	9	86.486	74	9	1	75	147	267880	267953	4.66e-09	60.0	147	2000000
viscum_80bp_core	9	84.043	94	14	1	41	133	310415	310508	4.66e-09	60.0	147	2000000
viscum_80bp_core	9	90.566	53	4	1	57	108	246551	246603	1.84e-08	58.0	147	2000000
viscum_80bp_core	9	91.111	45	4	0	89	133	305580	305624	1.84e-08	58.0	147	2000000
viscum_80bp_core	9	88.525	61	6	1	87	147	307815	307874	1.84e-08	58.0	147	2000000
viscum_80bp_core	9	85.542	83	9	2	66	147	229567	229647	7.28e-08	56.0	147	2000000
viscum_80bp_core	9	88.333	60	6	1	48	106	305726	305785	7.28e-08	56.0	147	2000000
viscum_80bp_core	9	86.667	60	8	0	28	87	307210	307269	7.28e-08	56.0	147	2000000
viscum_80bp_core	9	82.407	108	18	1	41	147	308914	309021	7.28e-08	56.0	147	2000000
viscum_80bp_core	9	85.870	92	10	3	38	128	327753	327842	7.28e-08	56.0	147	2000000
viscum_80bp_core	9	89.583	48	5	0	41	88	330539	330586	7.28e-08	56.0	147	2000000
viscum_80bp_core	9	87.273	55	7	0	87	141	308399	308453	2.88e-07	54.0	147	2000000
viscum_80bp_core	9	90.196	51	4	1	38	88	316174	316223	2.88e-07	54.0	147	2000000
viscum_80bp_core	9	82.524	103	17	1	46	147	316633	316735	2.88e-07	54.0	147	2000000
viscum_80bp_core	9	88.679	53	5	1	57	108	260148	260200	4.49e-06	50.1	147	2000000
viscum_80bp_core	9	96.970	33	0	1	77	108	306880	306912	4.49e-06	50.1	147	2000000
viscum_80bp_core	9	88.889	45	5	0	89	133	329649	329693	4.49e-06	50.1	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1474088	1474225	3.00e-47	186	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1486413	1486550	3.00e-47	186	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1488436	1488573	3.00e-47	186	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1490459	1490596	3.00e-47	186	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1492482	1492619	3.00e-47	186	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1502206	1502343	3.00e-47	186	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1534369	1534506	3.00e-47	186	147	2000000
viscum_80bp_core	19	93.478	138	7	2	2	137	1547718	1547855	3.00e-47	186	147	2000000
viscum_80bp_core	19	92.754	138	8	2	2	137	1451416	1451553	7.31e-45	178	147	2000000
viscum_80bp_core	19	92.754	138	8	2	2	137	1483811	1483948	7.31e-45	178	147	2000000
viscum_80bp_core	19	93.077	130	5	2	2	127	1460599	1460728	1.14e-43	174	147	2000000
viscum_80bp_core	19	94.309	123	4	2	8	127	1520231	1520353	1.14e-43	174	147	2000000
viscum_80bp_core	19	91.156	147	11	2	2	147	1473339	1473484	4.51e-43	172	147	2000000
viscum_80bp_core	19	93.023	129	6	2	2	127	1447644	1447772	1.78e-42	170	147	2000000
viscum_80bp_core	19	90.411	146	13	1	2	147	1450666	1450810	1.78e-42	170	147	2000000
viscum_80bp_core	19	92.029	138	9	2	2	137	1464376	1464513	1.78e-42	170	147	2000000
viscum_80bp_core	19	90.541	148	12	2	2	147	1447267	1447414	2.78e-41	167	147	2000000
viscum_80bp_core	19	90.541	148	12	2	2	147	1519848	1519995	2.78e-41	167	147	2000000
viscum_80bp_core	19	90.909	143	11	2	6	146	1394499	1394641	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.909	143	11	2	6	146	1400229	1400371	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.909	143	11	2	6	146	1405959	1406101	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.909	143	11	2	6	146	1411689	1411831	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.909	143	11	2	6	146	1417419	1417561	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.909	143	11	2	6	146	1420284	1420426	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.476	147	12	2	2	146	1421412	1421558	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.909	143	11	2	6	146	1423148	1423290	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.476	147	12	2	2	146	1424276	1424422	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.476	147	12	2	2	147	1436996	1437141	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.476	147	12	2	2	147	1483061	1483206	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.476	147	12	2	2	147	1485663	1485808	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.476	147	12	2	2	147	1501456	1501601	1.10e-40	165	147	2000000
viscum_80bp_core	19	90.411	146	12	2	4	147	1451042	1451187	4.34e-40	163	147	2000000
viscum_80bp_core	19	90.411	146	12	2	4	147	1473715	1473860	4.34e-40	163	147	2000000
viscum_80bp_core	19	89.933	149	12	2	2	147	1512916	1513064	4.34e-40	163	147	2000000
viscum_80bp_core	19	89.655	145	14	1	3	146	1425068	1425212	1.72e-39	161	147	2000000
viscum_80bp_core	19	90.345	145	12	2	3	146	1464190	1464333	1.72e-39	161	147	2000000
viscum_80bp_core	19	89.865	148	13	2	2	147	1460222	1460369	6.78e-39	159	147	2000000
viscum_80bp_core	19	90.210	143	12	2	6	146	1391634	1391776	2.68e-38	157	147	2000000
viscum_80bp_core	19	89.796	147	13	2	2	146	1392007	1392153	2.68e-38	157	147	2000000
viscum_80bp_core	19	89.796	147	13	2	2	146	1392763	1392909	2.68e-38	157	147	2000000
viscum_80bp_core	19	89.796	147	13	2	2	146	1395628	1395774	2.68e-38	157	147	2000000
viscum_80bp_core	19	90.210	143	12	2	6	146	1397364	1397506	2.68e-38	157	147	2000000
viscum_80bp_core	19	89.796	147	13	2	2	146	1397737	1397883	2.68e-38	157	147	2000000
viscum_80bp_core	19	89.796	147	13	2	2	146	1398493	1398639	2.68e-38	157	147	2000000
viscum_80bp_core	19	89.796	147	13	2	2	146	1401358	1401504	2.68e-38	157	147	2000000
viscum_80bp_core	19	90.210	143	12	2	6	146	1403094	1403236	2.68e-38	157	147	2000000
viscum_80bp_core	19	89.796	147	13	2	2	146	1403467	1403613	2.68e-38	157	147	2000000
